anio,codigo_departamento,nombre_departamento,codigo_distrito,nombre_distrito,codigo_zona,nombre_zona,sector_o_tipo_gestion,cantidad_matriculados_hombre,cantidad_matriculados_mujer,total_matriculados
2023,9,Paraguarí,3,Caapucú,1,Urbana,Oficial,267,230,497
2023,9,Paraguarí,3,Caapucú,2,Rural,Oficial,368,273,641
2023,9,Paraguarí,3,Caapucú,1,Urbana,Privado Subvencionado,53,53,106
2023,9,Paraguarí,3,Caapucú,1,Urbana,Privado,12,20,32
2023,9,Paraguarí,5,Carapeguá,1,Urbana,Privado Subvencionado,564,601,1165
2023,9,Paraguarí,5,Carapeguá,1,Urbana,Privado,21,73,94
2023,9,Paraguarí,5,Carapeguá,1,Urbana,Oficial,1014,1121,2135
2023,9,Paraguarí,5,Carapeguá,2,Rural,Oficial,1881,1733,3614
2023,9,Paraguarí,6,Escobar,2,Rural,Oficial,400,383,783
2023,9,Paraguarí,6,Escobar,1,Urbana,Oficial,200,179,379
2023,9,Paraguarí,4,General Bernardino Caballero,2,Rural,Oficial,380,344,724
2023,9,Paraguarí,4,General Bernardino Caballero,1,Urbana,Oficial,197,189,386
2023,9,Paraguarí,7,La Colmena,2,Rural,Oficial,155,146,301
2023,9,Paraguarí,7,La Colmena,1,Urbana,Privado Subvencionado,180,134,314
2023,9,Paraguarí,7,La Colmena,1,Urbana,Oficial,391,387,778
2023,9,Paraguarí,18,Maria Antonia,2,Rural,Oficial,405,406,811
2023,9,Paraguarí,8,Mbuyapey,2,Rural,Oficial,447,401,848
2023,9,Paraguarí,8,Mbuyapey,1,Urbana,Oficial,424,470,894
2023,9,Paraguarí,8,Mbuyapey,1,Urbana,Privado,39,53,92
2023,9,Paraguarí,8,Mbuyapey,1,Urbana,Privado Subvencionado,60,65,125
2023,9,Paraguarí,1,Paraguarí,1,Urbana,Oficial,1331,1163,2494
2023,9,Paraguarí,1,Paraguarí,1,Urbana,Privado,100,101,201
2023,9,Paraguarí,1,Paraguarí,1,Urbana,Privado Subvencionado,793,876,1669
2023,9,Paraguarí,1,Paraguarí,2,Rural,Oficial,756,692,1448
2023,9,Paraguarí,1,Paraguarí,2,Rural,Privado Subvencionado,42,148,190
2023,9,Paraguarí,9,Pirayú,1,Urbana,Privado Subvencionado,307,336,643
2023,9,Paraguarí,9,Pirayú,2,Rural,Oficial,1322,1184,2506
2023,9,Paraguarí,9,Pirayú,1,Urbana,Oficial,606,606,1212
2023,9,Paraguarí,10,Quiindy,2,Rural,Oficial,785,730,1515
2023,9,Paraguarí,10,Quiindy,1,Urbana,Oficial,915,918,1833
2023,9,Paraguarí,11,Quyquyhó,1,Urbana,Privado,1,49,50
2023,9,Paraguarí,11,Quyquyhó,2,Rural,Oficial,266,273,539
2023,9,Paraguarí,11,Quyquyhó,1,Urbana,Oficial,242,229,471
2023,9,Paraguarí,12,San Roque González de Santacruz,1,Urbana,Privado,7,13,20
2023,9,Paraguarí,12,San Roque González de Santacruz,1,Urbana,Oficial,453,428,881
2023,9,Paraguarí,12,San Roque González de Santacruz,2,Rural,Oficial,614,529,1143
2023,9,Paraguarí,13,Sapucai,2,Rural,Oficial,358,302,660
2023,9,Paraguarí,13,Sapucai,1,Urbana,Oficial,287,294,581
2023,9,Paraguarí,14,Tebicuary-mí,2,Rural,Oficial,308,297,605
2023,9,Paraguarí,14,Tebicuary-mí,1,Urbana,Oficial,91,67,158
2023,9,Paraguarí,15,Yaguarón,1,Urbana,Oficial,1771,1721,3492
2023,9,Paraguarí,15,Yaguarón,1,Urbana,Privado Subvencionado,173,209,382
2023,9,Paraguarí,15,Yaguarón,2,Rural,Oficial,1845,1679,3524
2023,9,Paraguarí,15,Yaguarón,1,Urbana,Privado,22,37,59
2023,9,Paraguarí,16,Ybycuí,1,Urbana,Privado Subvencionado,373,416,789
2023,9,Paraguarí,16,Ybycuí,1,Urbana,Oficial,651,671,1322
2023,9,Paraguarí,16,Ybycuí,2,Rural,Oficial,1385,1250,2635
2023,9,Paraguarí,16,Ybycuí,1,Urbana,Privado,27,75,102
2023,9,Paraguarí,16,Ybycuí,2,Rural,Privado,53,49,102
2023,9,Paraguarí,17,Ybytymí,1,Urbana,Oficial,188,150,338
2023,9,Paraguarí,17,Ybytymí,2,Rural,Oficial,406,370,776
2023,15,Presidente Hayes,2,Benjamín Aceval,2,Rural,Oficial,1486,1458,2944
2023,15,Presidente Hayes,2,Benjamín Aceval,2,Rural,Privado Subvencionado,496,470,966
2023,15,Presidente Hayes,2,Benjamín Aceval,1,Urbana,Oficial,646,633,1279
2023,15,Presidente Hayes,2,Benjamín Aceval,1,Urbana,Privado,123,111,234
2023,15,Presidente Hayes,2,Benjamín Aceval,1,Urbana,Privado Subvencionado,515,512,1027
2023,15,Presidente Hayes,2,Benjamín Aceval,2,Rural,Privado,199,135,334
2023,15,Presidente Hayes,10,Campo Aceval,2,Rural,Privado,230,244,474
2023,15,Presidente Hayes,10,Campo Aceval,2,Rural,Privado Subvencionado,6,14,20
2023,15,Presidente Hayes,10,Campo Aceval,2,Rural,Oficial,378,358,736
2023,15,Presidente Hayes,9,General Bruguez,1,Urbana,Oficial,80,86,166
2023,15,Presidente Hayes,9,General Bruguez,2,Rural,Oficial,98,83,181
2023,15,Presidente Hayes,6,José Falcón,1,Urbana,Oficial,141,131,272
2023,15,Presidente Hayes,6,José Falcón,2,Rural,Oficial,323,327,650
2023,15,Presidente Hayes,5,Nanawa,1,Urbana,Privado Subvencionado,194,217,411
2023,15,Presidente Hayes,5,Nanawa,1,Urbana,Oficial,293,277,570
2023,15,Presidente Hayes,11,Nueva Asunción,2,Rural,Oficial,278,258,536
2023,15,Presidente Hayes,3,Puerto Pinasco,2,Rural,Oficial,560,483,1043
2023,15,Presidente Hayes,3,Puerto Pinasco,2,Rural,Privado,69,76,145
2023,15,Presidente Hayes,3,Puerto Pinasco,2,Rural,Privado Subvencionado,12,5,17
2023,15,Presidente Hayes,3,Puerto Pinasco,1,Urbana,Oficial,289,264,553
2023,15,Presidente Hayes,7,Teniente Irala Fernández,1,Urbana,Privado,40,18,58
2023,15,Presidente Hayes,7,Teniente Irala Fernández,1,Urbana,Privado Subvencionado,101,101,202
2023,15,Presidente Hayes,7,Teniente Irala Fernández,2,Rural,Oficial,1340,1219,2559
2023,15,Presidente Hayes,7,Teniente Irala Fernández,2,Rural,Privado,162,180,342
2023,15,Presidente Hayes,7,Teniente Irala Fernández,2,Rural,Privado Subvencionado,70,60,130
2023,15,Presidente Hayes,7,Teniente Irala Fernández,1,Urbana,Oficial,41,59,100
2023,15,Presidente Hayes,8,Tte. Esteban Martínez,2,Rural,Oficial,66,82,148
2023,15,Presidente Hayes,8,Tte. Esteban Martínez,1,Urbana,Oficial,61,51,112
2023,15,Presidente Hayes,8,Tte. Esteban Martínez,2,Rural,Privado Subvencionado,28,27,55
2023,15,Presidente Hayes,4,Villa Hayes,1,Urbana,Privado,180,204,384
2023,15,Presidente Hayes,4,Villa Hayes,1,Urbana,Oficial,1943,2086,4029
2023,15,Presidente Hayes,4,Villa Hayes,2,Rural,Privado Subvencionado,539,563,1102
2023,15,Presidente Hayes,4,Villa Hayes,2,Rural,Privado,40,46,86
2023,15,Presidente Hayes,4,Villa Hayes,2,Rural,Oficial,3028,3002,6030
2023,15,Presidente Hayes,4,Villa Hayes,1,Urbana,Privado Subvencionado,778,811,1589
2023,2,San Pedro,12,25 de Diciembre,1,Urbana,Oficial,227,195,422
2023,2,San Pedro,12,25 de Diciembre,2,Rural,Oficial,957,938,1895
2023,2,San Pedro,2,Antequera,2,Rural,Oficial,71,43,114
2023,2,San Pedro,2,Antequera,1,Urbana,Oficial,634,629,1263
2023,2,San Pedro,17,Capiibary,1,Urbana,Privado,31,55,86
2023,2,San Pedro,17,Capiibary,1,Urbana,Oficial,1260,1268,2528
2023,2,San Pedro,17,Capiibary,1,Urbana,Privado Subvencionado,127,121,248
2023,2,San Pedro,17,Capiibary,2,Rural,Oficial,3637,3507,7144
2023,2,San Pedro,3,Choré,1,Urbana,Privado Subvencionado,219,240,459
2023,2,San Pedro,3,Choré,1,Urbana,Oficial,523,542,1065
2023,2,San Pedro,3,Choré,1,Urbana,Privado,89,86,175
2023,2,San Pedro,3,Choré,2,Rural,Oficial,2708,2478,5186
2023,2,San Pedro,4,General Elizardo Aquino,1,Urbana,Oficial,482,485,967
2023,2,San Pedro,4,General Elizardo Aquino,1,Urbana,Privado,10,29,39
2023,2,San Pedro,4,General Elizardo Aquino,1,Urbana,Privado Subvencionado,144,150,294
2023,2,San Pedro,4,General Elizardo Aquino,2,Rural,Oficial,2021,1877,3898
2023,2,San Pedro,14,General Isidoro Resquín,2,Rural,Oficial,1101,1033,2134
2023,2,San Pedro,14,General Isidoro Resquín,1,Urbana,Oficial,487,425,912
2023,2,San Pedro,14,General Isidoro Resquín,2,Rural,Privado Subvencionado,33,22,55
2023,2,San Pedro,16,Guayaibi,2,Rural,Oficial,3314,3139,6453
2023,2,San Pedro,16,Guayaibi,2,Rural,Privado Subvencionado,35,23,58
2023,2,San Pedro,16,Guayaibi,1,Urbana,Oficial,432,485,917
2023,2,San Pedro,5,Itacurubí del Rosario,2,Rural,Oficial,554,491,1045
2023,2,San Pedro,5,Itacurubí del Rosario,2,Rural,Privado,70,72,142
2023,2,San Pedro,5,Itacurubí del Rosario,1,Urbana,Oficial,677,569,1246
2023,2,San Pedro,5,Itacurubí del Rosario,1,Urbana,Privado Subvencionado,90,108,198
2023,2,San Pedro,20,Liberación,1,Urbana,Privado,47,52,99
2023,2,San Pedro,20,Liberación,1,Urbana,Oficial,538,572,1110
2023,2,San Pedro,20,Liberación,2,Rural,Oficial,2265,2202,4467
2023,2,San Pedro,6,Lima,1,Urbana,Privado Subvencionado,41,41,82
2023,2,San Pedro,6,Lima,2,Rural,Oficial,1146,1099,2245
2023,2,San Pedro,6,Lima,1,Urbana,Oficial,307,275,582
2023,2,San Pedro,7,Nueva Germania,1,Urbana,Oficial,302,310,612
2023,2,San Pedro,7,Nueva Germania,2,Rural,Privado,46,49,95
2023,2,San Pedro,7,Nueva Germania,2,Rural,Oficial,452,378,830
2023,2,San Pedro,8,San Estanislao,1,Urbana,Privado Subvencionado,1252,1412,2664
2023,2,San Pedro,8,San Estanislao,2,Rural,Oficial,3095,3288,6383
2023,2,San Pedro,8,San Estanislao,1,Urbana,Oficial,1658,1546,3204
2023,2,San Pedro,8,San Estanislao,1,Urbana,Privado,453,567,1020
2023,2,San Pedro,22,San José del Rosario,2,Rural,Oficial,386,379,765
2023,2,San Pedro,22,San José del Rosario,2,Rural,Privado,55,42,97
2023,2,San Pedro,9,San Pablo,2,Rural,Oficial,208,167,375
2023,2,San Pedro,9,San Pablo,1,Urbana,Oficial,251,242,493
2023,2,San Pedro,9,San Pablo,2,Rural,Privado Subvencionado,50,55,105
2023,2,San Pedro,1,San Pedro del Ycuamandyjú,1,Urbana,Privado Subvencionado,274,395,669
2023,2,San Pedro,1,San Pedro del Ycuamandyjú,2,Rural,Oficial,2357,2239,4596
2023,2,San Pedro,1,San Pedro del Ycuamandyjú,1,Urbana,Oficial,1849,1686,3535
2023,2,San Pedro,1,San Pedro del Ycuamandyjú,1,Urbana,Privado,86,155,241
2023,2,San Pedro,18,Santa Rosa del Aguaray,2,Rural,Oficial,3949,3750,7699
2023,2,San Pedro,18,Santa Rosa del Aguaray,2,Rural,Privado,29,36,65
2023,2,San Pedro,18,Santa Rosa del Aguaray,1,Urbana,Oficial,1383,1434,2817
2023,2,San Pedro,18,Santa Rosa del Aguaray,1,Urbana,Privado,128,144,272
2023,2,San Pedro,21,San Vicente Pancholo,2,Rural,Privado Subvencionado,279,255,534
2023,2,San Pedro,21,San Vicente Pancholo,1,Urbana,Oficial,47,54,101
2023,2,San Pedro,21,San Vicente Pancholo,2,Rural,Oficial,1476,1343,2819
2023,2,San Pedro,10,Tacuati,2,Rural,Privado Subvencionado,41,37,78
2023,2,San Pedro,10,Tacuati,1,Urbana,Oficial,356,356,712
2023,2,San Pedro,10,Tacuati,2,Rural,Oficial,1592,1571,3163
2023,2,San Pedro,10,Tacuati,2,Rural,Privado,2,2,4
2023,2,San Pedro,11,Unión,2,Rural,Oficial,342,295,637
2023,2,San Pedro,11,Unión,1,Urbana,Oficial,383,338,721
2023,2,San Pedro,13,Villa del Rosario,2,Rural,Oficial,337,311,648
2023,2,San Pedro,13,Villa del Rosario,1,Urbana,Privado,25,34,59
2023,2,San Pedro,13,Villa del Rosario,1,Urbana,Oficial,968,1017,1985
2023,2,San Pedro,15,Yataity del Norte,1,Urbana,Oficial,422,377,799
2023,2,San Pedro,15,Yataity del Norte,2,Rural,Oficial,1006,900,1906
2023,2,San Pedro,19,Yrybucuá,2,Rural,Oficial,1454,1402,2856
2023,2,San Pedro,19,Yrybucuá,1,Urbana,Oficial,260,292,552
2023,2,San Pedro,19,Yrybucuá,2,Rural,Privado Subvencionado,60,45,105
2023,2,San Pedro,19,Yrybucuá,1,Urbana,Privado,66,58,124
